,algorithm,server,client,cardinality,success,bytes transmitted,bytes received,communication time(s),idle time(s),computation time(s),latency,uBandwidth,dBandwidth,measuremntsDuration,MasurementsStartedAt
697,Cuckoo,800,800,10000,True,34488.0,34538.0,0.518462,0.086125,0.03808,87.4,-4.0,-4.0,4504.0,2022-06-01 04:01:42
698,Cuckoo,800,800,10000,True,20149.0,34488.0,1.3377,0.0,0.038025,,,,,
699,Cuckoo,800,800,10000,True,34488.0,34523.0,1.44085,0.084551,0.038101,-2.0,-4.0,-4.0,12504.0,2022-06-01 04:01:49
700,Cuckoo,700,700,10000,True,19312.0,33803.0,0.574524,0.0,0.037684,,,,,
701,Cuckoo,700,700,10000,True,33803.0,33686.0,0.729929,0.061715,0.039515,63.1,-4.0,-4.0,4514.0,2022-06-01 03:53:14
702,Cuckoo,700,700,10000,True,19312.0,33788.0,0.529396,0.0,0.042915,,,,,
703,Cuckoo,700,700,10000,True,33788.0,33686.0,0.634339,0.065665,0.037628,67.7,-4.0,-4.0,4504.0,2022-06-01 03:53:50
704,Cuckoo,700,700,10000,True,19312.0,33788.0,0.493158,0.0,0.040295,,,,,
705,Cuckoo,700,700,10000,True,33788.0,33686.0,0.588516,0.091687,0.037957,94.2,-4.0,-4.0,4505.0,2022-06-01 03:54:20
706,Cuckoo,700,700,10000,True,19312.0,33788.0,0.494627,0.0,0.037547,,,,,
707,Cuckoo,700,700,10000,True,33788.0,33686.0,0.588739,0.091775,0.037511,93.1,-4.0,-4.0,4504.0,2022-06-01 03:54:27
708,Cuckoo,700,700,10000,True,19312.0,33788.0,0.574343,0.0,0.040506,,,,,
709,Cuckoo,700,700,10000,True,33788.0,33686.0,0.665488,0.071033,0.037615,72.7,-4.0,-4.0,4504.0,2022-06-01 03:54:57
710,Cuckoo,700,700,10000,True,19312.0,33788.0,0.520845,0.0,0.043335,,,,,
711,Cuckoo,700,700,10000,True,33788.0,33686.0,0.625489,0.057294,0.037711,58.7,-4.0,-4.0,4505.0,2022-06-01 03:55:27
712,Cuckoo,700,700,10000,True,19312.0,33788.0,1.76714,0.0,0.040228,,,,,
713,Cuckoo,700,700,10000,True,33788.0,33686.0,1.87433,63.2158,0.037702,-2.0,-4.0,-4.0,12504.0,2022-06-01 03:55:57
714,Cuckoo,700,700,10000,True,19312.0,33788.0,2.34452,0.0,0.040029,,,,,
715,Cuckoo,700,700,10000,True,33788.0,33686.0,2.47332,1.08234,0.037973,83.9,-4.0,-4.0,4504.0,2022-06-01 03:57:16
716,Cuckoo,700,700,10000,True,19312.0,33788.0,0.722304,0.0,0.039977,,,,,
717,Cuckoo,700,700,10000,True,33788.0,33686.0,0.858337,0.090758,0.037768,133.0,-4.0,-4.0,4504.0,2022-06-01 03:57:26
718,Cuckoo,700,700,10000,True,19312.0,33788.0,3.39939,0.0,0.037906,,,,,
719,Cuckoo,700,700,10000,True,33788.0,33686.0,3.51431,1.05976,0.037627,101.0,-4.0,-4.0,4504.0,2022-06-01 03:57:33
720,Cuckoo,600,600,10000,True,18855.0,33156.0,0.443046,0.0,0.038595,,,,,
721,Cuckoo,600,600,10000,True,33156.0,33229.0,0.645008,0.082546,0.037951,84.8,-4.0,-4.0,4504.0,2022-06-01 03:50:06
722,Cuckoo,600,600,10000,True,18855.0,33156.0,4.07572,0.0,0.037431,,,,,
723,Cuckoo,600,600,10000,True,33156.0,33229.0,4.23446,1.08355,0.037238,86.7,-4.0,-4.0,4504.0,2022-06-01 03:50:14
724,Cuckoo,600,600,10000,True,18855.0,33156.0,0.743406,0.0,0.069153,,,,,
725,Cuckoo,600,600,10000,True,33156.0,33229.0,0.978215,0.096187,0.037031,98.3,-4.0,-4.0,4505.0,2022-06-01 03:50:44
726,Cuckoo,600,600,10000,True,18855.0,33156.0,0.643619,0.0,0.039096,,,,,
727,Cuckoo,600,600,10000,True,33156.0,33229.0,0.770733,0.062366,0.037361,65.0,-4.0,-4.0,4504.0,2022-06-01 03:51:14
728,Cuckoo,600,600,10000,True,18855.0,33156.0,0.685671,0.0,0.037136,,,,,
729,Cuckoo,600,600,10000,True,33156.0,33229.0,0.790011,0.089549,0.038679,91.0,-4.0,-4.0,4504.0,2022-06-01 03:51:21
730,Cuckoo,600,600,10000,True,18855.0,33156.0,0.563058,0.0,0.039775,,,,,
731,Cuckoo,600,600,10000,True,33156.0,33229.0,0.672859,0.08942,0.037248,91.9,-4.0,-4.0,4504.0,2022-06-01 03:51:29
732,Cuckoo,600,600,10000,True,18855.0,33156.0,0.485558,0.0,0.037293,,,,,
733,Cuckoo,600,600,10000,True,33156.0,33229.0,0.589796,0.083563,0.037964,85.0,-4.0,-4.0,4505.0,2022-06-01 03:51:59
734,Cuckoo,600,600,10000,True,18855.0,33156.0,0.479624,0.0,0.042339,,,,,
735,Cuckoo,600,600,10000,True,33156.0,33229.0,0.585445,0.075629,0.037463,76.8,-4.0,-4.0,4504.0,2022-06-01 03:52:29
736,Cuckoo,600,600,10000,True,18855.0,33156.0,0.521452,0.0,0.040321,,,,,
737,Cuckoo,600,600,10000,True,33156.0,33229.0,0.62498,0.073562,0.037926,75.2,-4.0,-4.0,4505.0,2022-06-01 03:52:59
738,Cuckoo,600,600,10000,True,18855.0,33156.0,0.564239,0.0,0.038489,,,,,
739,Cuckoo,600,600,10000,True,33156.0,33229.0,0.66917,0.060427,0.037713,61.7,-4.0,-4.0,4504.0,2022-06-01 03:53:06
740,Cuckoo,500,500,10000,True,17962.0,32453.0,0.489649,0.0,0.042248,,,,,
741,Cuckoo,500,500,10000,True,32453.0,32336.0,0.652062,0.078619,0.03742,79.7,-4.0,-4.0,4505.0,2022-06-01 03:44:35
742,Cuckoo,500,500,10000,True,17992.0,32483.0,0.375111,0.0,0.036498,,,,,
743,Cuckoo,500,500,10000,True,32483.0,32366.0,0.464922,0.085709,0.038473,87.4,-4.0,-4.0,4505.0,2022-06-01 03:44:43
744,Cuckoo,500,500,10000,True,17962.0,32468.0,0.572671,0.0,0.039067,,,,,
745,Cuckoo,500,500,10000,True,32468.0,32336.0,0.664274,0.081879,0.036945,82.2,-4.0,-4.0,4505.0,2022-06-01 03:45:13
746,Cuckoo,500,500,10000,True,17977.0,32468.0,1.57594,0.0,0.039541,,,,,
747,Cuckoo,500,500,10000,True,32468.0,32351.0,1.6633,0.070091,0.03687,48.3,-4.0,-4.0,4504.0,2022-06-01 03:45:20
748,Cuckoo,500,500,10000,True,17947.0,32468.0,1.63987,0.0,0.036803,,,,,
749,Cuckoo,500,500,10000,True,32468.0,32321.0,1.76982,130.332,0.038657,-2.0,-4.0,-4.0,12505.0,2022-06-01 03:45:50
750,Cuckoo,500,500,10000,True,17962.0,32468.0,2.67007,0.0,0.037383,,,,,
751,Cuckoo,500,500,10000,True,32468.0,32336.0,3.37816,1.10923,0.044122,131.0,-4.0,-4.0,4505.0,2022-06-01 03:48:16
752,Cuckoo,500,500,10000,True,17962.0,32453.0,0.958183,0.0,0.036531,,,,,
753,Cuckoo,500,500,10000,True,32453.0,32336.0,1.04419,0.097787,0.043382,100.0,-4.0,-4.0,4504.0,2022-06-01 03:48:27
754,Cuckoo,500,500,10000,True,17962.0,32483.0,0.457834,0.0,0.03702,,,,,
755,Cuckoo,500,500,10000,True,32483.0,32336.0,0.613202,0.069285,0.036846,70.6,-4.0,-4.0,4504.0,2022-06-01 03:48:57
756,Cuckoo,500,500,10000,True,17947.0,32453.0,1.63583,0.0,0.036525,,,,,
757,Cuckoo,500,500,10000,True,32453.0,32321.0,2.25737,0.07163,0.03676,-2.0,-4.0,-4.0,12504.0,2022-06-01 03:49:27
758,Cuckoo,500,500,10000,True,17977.0,32468.0,0.875946,0.0,0.044991,,,,,
759,Cuckoo,500,500,10000,True,32468.0,32351.0,0.996428,0.063349,0.036987,97.0,-4.0,-4.0,4504.0,2022-06-01 03:49:57
760,Cuckoo,400,400,10000,True,17301.0,31734.0,1.20663,0.0,0.036337,,,,,
761,Cuckoo,400,400,10000,True,31734.0,31675.0,1.35972,0.074693,0.038286,77.3,-4.0,-4.0,4505.0,2022-06-01 03:40:11
762,Cuckoo,400,400,10000,True,17271.0,31719.0,2.30128,0.0,0.036038,,,,,
763,Cuckoo,400,400,10000,True,31719.0,31645.0,2.46263,1.08358,0.03794,85.9,-4.0,-4.0,4504.0,2022-06-01 03:40:19
764,Cuckoo,400,400,10000,True,17271.0,31704.0,0.563308,0.0,0.038553,,,,,
765,Cuckoo,400,400,10000,True,31704.0,31645.0,0.678336,0.064411,0.04055,67.7,-4.0,-4.0,4505.0,2022-06-01 03:40:49
766,Cuckoo,400,400,10000,True,17271.0,31719.0,0.564509,0.0,0.03856,,,,,
767,Cuckoo,400,400,10000,True,31719.0,31645.0,0.67182,0.086605,0.036948,87.9,-4.0,-4.0,4504.0,2022-06-01 03:40:56
768,Cuckoo,400,400,10000,True,17286.0,31734.0,0.566854,0.0,0.036131,,,,,
769,Cuckoo,400,400,10000,True,31734.0,31660.0,0.68801,0.089131,0.037049,90.2,-4.0,-4.0,4505.0,2022-06-01 03:41:26
770,Cuckoo,400,400,10000,True,17301.0,31704.0,0.763458,0.0,0.038676,,,,,
771,Cuckoo,400,400,10000,True,31704.0,31675.0,0.924038,0.096833,0.036643,59.0,-4.0,-4.0,4505.0,2022-06-01 03:41:56
772,Cuckoo,400,400,10000,True,17286.0,31704.0,0.518018,0.0,0.043063,,,,,
773,Cuckoo,400,400,10000,True,31704.0,31660.0,0.676824,0.09256,0.04293,58.8,-4.0,-4.0,4796.0,2022-06-01 03:42:27
774,Cuckoo,400,400,10000,True,17286.0,31719.0,0.563128,0.0,0.039048,,,,,
775,Cuckoo,400,400,10000,True,31719.0,31660.0,0.72344,0.088582,0.036485,89.5,-4.0,-4.0,4504.0,2022-06-01 03:42:57
776,Cuckoo,400,400,10000,True,17286.0,31719.0,0.61671,0.0,0.036873,,,,,
777,Cuckoo,400,400,10000,True,31719.0,31660.0,0.704574,0.067014,0.036178,68.3,-4.0,-4.0,4504.0,2022-06-01 03:43:27
778,Cuckoo,400,400,10000,True,17286.0,31704.0,0.45864,0.0,0.063423,,,,,
779,Cuckoo,400,400,10000,True,31704.0,31660.0,0.590287,0.07036,0.036378,71.1,-4.0,-4.0,4505.0,2022-06-01 03:43:57
780,Cuckoo,300,300,10000,True,16598.0,30938.0,0.387724,0.0,0.064591,,,,,
781,Cuckoo,300,300,10000,True,30938.0,30972.0,0.575613,0.070916,0.03598,71.9,-4.0,-4.0,4504.0,2022-06-01 03:33:35
782,Cuckoo,300,300,10000,True,16583.0,30938.0,0.758155,0.0,0.035847,,,,,
783,Cuckoo,300,300,10000,True,30938.0,30957.0,0.863424,0.05357,0.03602,62.4,-4.0,-4.0,4512.0,2022-06-01 03:33:44
784,Cuckoo,300,300,10000,True,16583.0,30938.0,0.498791,0.0,0.036249,,,,,
785,Cuckoo,300,300,10000,True,30938.0,30957.0,0.585384,0.075689,0.036762,77.9,-4.0,-4.0,4504.0,2022-06-01 03:33:51
786,Cuckoo,300,300,10000,True,16583.0,30938.0,0.816018,0.0,0.036058,,,,,
787,Cuckoo,300,300,10000,True,30938.0,30957.0,0.898824,0.066202,0.042978,67.9,-4.0,-4.0,4505.0,2022-06-01 03:33:59
788,Cuckoo,300,300,10000,True,16583.0,30938.0,0.603285,0.0,0.038888,,,,,
789,Cuckoo,300,300,10000,True,30938.0,30957.0,0.662229,0.078171,0.036929,79.1,-4.0,-4.0,4505.0,2022-06-01 03:34:29
790,Cuckoo,300,300,10000,True,16583.0,30938.0,11.5221,0.0,0.040136,,,,,
791,Cuckoo,300,300,10000,True,30938.0,30957.0,11.5829,0.079276,0.036212,80.5,-4.0,-4.0,4505.0,2022-06-01 03:34:59
792,Cuckoo,300,300,10000,True,16583.0,30938.0,0.48661,0.0,0.03687,,,,,
793,Cuckoo,300,300,10000,True,30938.0,30957.0,0.543906,0.087134,0.037347,88.3,-4.0,-4.0,4504.0,2022-06-01 03:35:29
794,Cuckoo,300,300,10000,True,16583.0,30938.0,1.69585,0.0,0.038573,,,,,
795,Cuckoo,300,300,10000,True,30938.0,30957.0,2.43765,130.51,0.036294,-2.0,-4.0,-4.0,12505.0,2022-06-01 03:35:59
796,Cuckoo,300,300,10000,True,16583.0,30938.0,0.74987,0.0,0.039208,,,,,
797,Cuckoo,300,300,10000,True,30938.0,30957.0,0.866194,0.058693,0.036096,60.5,-4.0,-4.0,4505.0,2022-06-01 03:39:25
798,Cuckoo,300,300,10000,True,16583.0,30938.0,0.477196,0.0,0.038988,,,,,
799,Cuckoo,300,300,10000,True,30938.0,30957.0,0.585495,0.068278,0.03596,69.4,-4.0,-4.0,4504.0,2022-06-01 03:39:32
800,Cuckoo,200,200,10000,True,15851.0,30211.0,0.61398,0.0,0.035309,,,,,
801,Cuckoo,200,200,10000,True,30211.0,30225.0,0.769654,0.103589,0.035499,84.9,-4.0,-4.0,4504.0,2022-06-01 03:31:56
802,Cuckoo,200,200,10000,True,15866.0,30211.0,1.16464,0.0,0.035954,,,,,
803,Cuckoo,200,200,10000,True,30211.0,30240.0,1.2772,0.067229,0.037496,97.4,-4.0,-4.0,4504.0,2022-06-01 03:32:04
804,Cuckoo,200,200,10000,True,15866.0,30211.0,0.804392,0.0,0.03613,,,,,
805,Cuckoo,200,200,10000,True,30211.0,30240.0,1.49694,0.092042,0.035687,78.7,-4.0,-4.0,4504.0,2022-06-01 03:32:11
806,Cuckoo,200,200,10000,True,15851.0,30211.0,0.444519,0.0,0.035895,,,,,
807,Cuckoo,200,200,10000,True,30211.0,30225.0,0.543964,0.092086,0.035729,99.7,-4.0,-4.0,4504.0,2022-06-01 03:32:19
808,Cuckoo,200,200,10000,True,15851.0,30211.0,0.322764,0.0,0.037856,,,,,
809,Cuckoo,200,200,10000,True,30211.0,30225.0,0.422876,0.088724,0.036664,90.1,-4.0,-4.0,4504.0,2022-06-01 03:32:26
810,Cuckoo,200,200,10000,True,15851.0,30211.0,0.363972,0.0,0.036584,,,,,
811,Cuckoo,200,200,10000,True,30211.0,30225.0,0.460014,0.09307,0.039513,94.3,-4.0,-4.0,4504.0,2022-06-01 03:32:33
812,Cuckoo,200,200,10000,True,15851.0,30211.0,0.92384,0.0,0.037889,,,,,
813,Cuckoo,200,200,10000,True,30211.0,30225.0,1.02726,0.088079,0.035635,130.0,-4.0,-4.0,4517.0,2022-06-01 03:32:40
814,Cuckoo,200,200,10000,True,15851.0,30211.0,0.363693,0.0,0.036683,,,,,
815,Cuckoo,200,200,10000,True,30211.0,30225.0,0.459351,0.078422,0.040615,80.0,-4.0,-4.0,4504.0,2022-06-01 03:32:47
816,Cuckoo,200,200,10000,True,15851.0,30211.0,0.323554,0.0,0.036966,,,,,
817,Cuckoo,200,200,10000,True,30211.0,30225.0,0.424004,0.088283,0.035492,89.3,-4.0,-4.0,4505.0,2022-06-01 03:33:17
818,Cuckoo,200,200,10000,True,15851.0,30211.0,0.36419,0.0,0.036371,,,,,
819,Cuckoo,200,200,10000,True,30211.0,30225.0,0.464741,0.071587,0.035016,73.1,-4.0,-4.0,4505.0,2022-06-01 03:33:25
820,Cuckoo,100,100,10000,True,15115.0,29503.0,2.0237,0.0,0.034867,,,,,
821,Cuckoo,100,100,10000,True,29503.0,29489.0,2.25805,1.06014,0.035329,102.0,-4.0,-4.0,4505.0,2022-06-01 03:28:19
822,Cuckoo,100,100,10000,True,15100.0,29503.0,1.18988,0.0,0.038693,,,,,
823,Cuckoo,100,100,10000,True,29503.0,29474.0,1.30762,0.05117,0.034766,92.1,-4.0,-4.0,4504.0,2022-06-01 03:28:30
824,Cuckoo,100,100,10000,True,15100.0,29518.0,1.3039,0.0,0.035707,,,,,
825,Cuckoo,100,100,10000,True,29518.0,29474.0,1.81637,0.083679,0.035006,63.9,-4.0,-4.0,4504.0,2022-06-01 03:28:39
826,Cuckoo,100,100,10000,True,15115.0,29503.0,0.426868,0.0,0.034719,,,,,
827,Cuckoo,100,100,10000,True,29503.0,29489.0,0.543386,0.093696,0.034938,94.9,-4.0,-4.0,4505.0,2022-06-01 03:29:09
828,Cuckoo,100,100,10000,True,15115.0,29518.0,1.92738,0.0,0.0423,,,,,
829,Cuckoo,100,100,10000,True,29518.0,29489.0,2.06351,1.08766,0.034989,90.1,-4.0,-4.0,4505.0,2022-06-01 03:29:39
830,Cuckoo,100,100,10000,True,15100.0,29503.0,0.862803,0.0,0.034741,,,,,
831,Cuckoo,100,100,10000,True,29503.0,29474.0,0.915787,0.14543,0.035563,114.0,-4.0,-4.0,4505.0,2022-06-01 03:30:09
832,Cuckoo,100,100,10000,True,15100.0,29518.0,1.39377,0.0,0.034871,,,,,
833,Cuckoo,100,100,10000,True,29518.0,29474.0,1.64527,0.095537,0.034848,98.8,-4.0,-4.0,4505.0,2022-06-01 03:30:39
834,Cuckoo,100,100,10000,True,15100.0,29503.0,1.29889,0.0,0.039754,,,,,
835,Cuckoo,100,100,10000,True,29503.0,29474.0,1.46038,0.093234,0.034946,93.5,-4.0,-4.0,4505.0,2022-06-01 03:31:09
836,Cuckoo,100,100,10000,True,15115.0,29503.0,0.699083,0.0,0.034645,,,,,
837,Cuckoo,100,100,10000,True,29503.0,29489.0,0.853044,0.090123,0.035543,90.5,-4.0,-4.0,4504.0,2022-06-01 03:31:17
838,Cuckoo,100,100,10000,True,15115.0,29503.0,0.78063,0.0,0.034983,,,,,
839,Cuckoo,100,100,10000,True,29503.0,29489.0,0.879895,0.064871,0.035742,67.2,-4.0,-4.0,4504.0,2022-06-01 03:31:47
840,Cuckoo,1000,1000,10000,True,21590.0,36023.0,0.564529,0.0,0.039067,,,,,
841,Cuckoo,1000,1000,10000,True,36023.0,35964.0,0.775893,0.05726,0.038795,59.2,-4.0,-4.0,4505.0,2022-06-01 03:23:52
842,Cuckoo,1000,1000,10000,True,21605.0,36023.0,0.563821,0.0,0.038797,,,,,
843,Cuckoo,1000,1000,10000,True,36023.0,35979.0,0.673845,0.078027,0.039026,79.1,-4.0,-4.0,4505.0,2022-06-01 03:24:27
844,Cuckoo,1000,1000,10000,True,21590.0,36023.0,0.487109,0.0,0.041477,,,,,
845,Cuckoo,1000,1000,10000,True,36023.0,35964.0,0.588087,0.092674,0.03864,94.0,-4.0,-4.0,4504.0,2022-06-01 03:24:35
846,Cuckoo,1000,1000,10000,True,21590.0,36038.0,0.404575,0.0,0.038929,,,,,
847,Cuckoo,1000,1000,10000,True,36038.0,35964.0,0.488711,0.066749,0.038931,68.2,-4.0,-4.0,4504.0,2022-06-01 03:24:43
848,Cuckoo,1000,1000,10000,True,21590.0,36023.0,0.482873,0.0,0.038592,,,,,
849,Cuckoo,1000,1000,10000,True,36023.0,35964.0,0.567814,0.096278,0.038939,97.2,-4.0,-4.0,4504.0,2022-06-01 03:24:50
850,Cuckoo,1000,1000,10000,True,21590.0,36023.0,0.482973,0.0,0.040602,,,,,
851,Cuckoo,1000,1000,10000,True,36023.0,35964.0,0.582521,0.080614,0.039032,81.8,-4.0,-4.0,4505.0,2022-06-01 03:25:20
852,Cuckoo,1000,1000,10000,True,21590.0,36023.0,30.3288,0.0,0.041034,,,,,
853,Cuckoo,1000,1000,10000,True,36023.0,35964.0,30.4277,0.063024,0.038945,64.5,-4.0,-4.0,4504.0,2022-06-01 03:25:27
854,Cuckoo,1000,1000,10000,True,21590.0,36038.0,1.72407,0.0,0.039387,,,,,
855,Cuckoo,1000,1000,10000,True,36038.0,35964.0,1.83942,63.1745,0.038989,-2.0,-4.0,-4.0,12503.0,2022-06-01 03:26:04
856,Cuckoo,1000,1000,10000,True,21605.0,36023.0,2.08205,0.0,0.040627,,,,,
857,Cuckoo,1000,1000,10000,True,36023.0,35979.0,2.19985,0.072665,0.039031,115.0,-4.0,-4.0,4504.0,2022-06-01 03:27:23
858,Cuckoo,1000,1000,10000,True,21590.0,36023.0,2.84873,0.0,0.038807,,,,,
859,Cuckoo,1000,1000,10000,True,36023.0,35964.0,2.99516,1.11835,0.038838,120.0,-4.0,-4.0,4504.0,2022-06-01 03:27:33
860,Cuckoo,0,0,10000,True,14412.0,28786.0,1.65432,0.0,0.035736,,,,,
861,Cuckoo,0,0,10000,True,28786.0,28786.0,1.79642,0.094677,0.035078,101.0,-4.0,-4.0,4505.0,2022-06-01 03:19:39
862,Cuckoo,0,0,10000,True,14412.0,28786.0,1.50218,0.0,0.034813,,,,,
863,Cuckoo,0,0,10000,True,28786.0,28786.0,1.56719,1.12986,0.034618,67.7,-4.0,-4.0,4518.0,2022-06-01 03:20:15
864,Cuckoo,0,0,10000,True,14412.0,28786.0,0.955768,0.0,0.03431,,,,,
865,Cuckoo,0,0,10000,True,28786.0,28786.0,1.04515,0.064259,0.034559,104.0,-4.0,-4.0,4504.0,2022-06-01 03:20:24
866,Cuckoo,0,0,10000,True,14412.0,28786.0,0.525456,0.0,0.03453,,,,,
867,Cuckoo,0,0,10000,True,28786.0,28786.0,0.607177,0.062672,0.03498,64.0,-4.0,-4.0,4504.0,2022-06-01 03:20:54
868,Cuckoo,0,0,10000,True,14412.0,28786.0,0.723694,0.0,0.037184,,,,,
869,Cuckoo,0,0,10000,True,28786.0,28786.0,0.806834,0.075773,0.035094,77.7,-4.0,-4.0,4521.0,2022-06-01 03:21:24
870,Cuckoo,0,0,10000,True,14412.0,28786.0,0.484783,0.0,0.035206,,,,,
871,Cuckoo,0,0,10000,True,28786.0,28786.0,0.567581,0.080501,0.034363,82.5,-4.0,-4.0,4504.0,2022-06-01 03:21:31
872,Cuckoo,0,0,10000,True,14412.0,28786.0,0.795458,0.0,0.043523,,,,,
873,Cuckoo,0,0,10000,True,28786.0,28786.0,1.0037,1.09742,0.036146,94.2,-4.0,-4.0,4504.0,2022-06-01 03:22:01
874,Cuckoo,0,0,10000,True,14412.0,28786.0,0.962768,0.0,0.037195,,,,,
875,Cuckoo,0,0,10000,True,28786.0,28786.0,1.08653,0.075371,0.035227,83.2,-4.0,-4.0,4503.0,2022-06-01 03:22:10
876,Cuckoo,0,0,10000,True,14412.0,28786.0,0.563496,0.0,0.037591,,,,,
877,Cuckoo,0,0,10000,True,28786.0,28786.0,0.646417,0.093128,0.035434,94.1,-4.0,-4.0,4504.0,2022-06-01 03:22:40
878,Cuckoo,0,0,10000,True,14412.0,28786.0,0.445306,0.0,0.034742,,,,,
879,Cuckoo,0,0,10000,True,28786.0,28786.0,0.523965,0.059253,0.037047,60.5,-4.0,-4.0,4526.0,2022-06-01 03:23:10
880,CPI,90,90,10000,True,729.0,782.0,0.494463,0.0,0.069142,,,,,
881,CPI,90,90,10000,True,782.0,729.0,0.381425,0.346319,0.000348,69.4,-4.0,-4.0,4504.0,2022-06-01 03:13:55
882,CPI,90,90,10000,True,729.0,782.0,0.592907,0.0,0.067376,,,,,
883,CPI,90,90,10000,True,782.0,729.0,0.498576,0.343812,0.000355,105.0,-4.0,-4.0,4504.0,2022-06-01 03:14:31
884,CPI,90,90,10000,True,729.0,782.0,0.500679,0.0,0.068139,,,,,
885,CPI,90,90,10000,True,782.0,729.0,0.417418,1.35068,0.00036,84.2,-4.0,-4.0,4517.0,2022-06-01 03:14:40
886,CPI,90,90,10000,True,729.0,782.0,0.778717,0.0,0.068058,,,,,
887,CPI,90,90,10000,True,782.0,729.0,0.659179,0.401272,0.000357,-2.0,-4.0,-4.0,12526.0,2022-06-01 03:15:10
888,CPI,90,90,10000,True,729.0,782.0,0.809595,0.0,0.068285,,,,,
889,CPI,90,90,10000,True,782.0,729.0,0.417794,1.68017,0.000363,80.9,-4.0,-4.0,4510.0,2022-06-01 03:15:26
890,CPI,90,90,10000,True,729.0,782.0,0.493757,0.0,0.066653,,,,,
891,CPI,90,90,10000,True,782.0,729.0,0.360489,88.0344,0.000392,-2.0,-4.0,-4.0,12504.0,2022-06-01 03:15:34
892,CPI,90,90,10000,True,729.0,782.0,0.671808,0.0,0.068242,,,,,
893,CPI,90,90,10000,True,782.0,729.0,0.509492,1.41959,0.000358,59.8,-4.0,-4.0,4521.0,2022-06-01 03:18:15
894,CPI,90,90,10000,True,729.0,782.0,0.512674,0.0,0.067522,,,,,
895,CPI,90,90,10000,True,782.0,729.0,0.390373,0.436916,0.000358,152.0,-4.0,-4.0,4513.0,2022-06-01 03:18:23
896,CPI,90,90,10000,True,729.0,782.0,0.516595,0.0,0.066881,,,,,
897,CPI,90,90,10000,True,782.0,729.0,0.394532,0.379756,0.00036,68.3,-4.0,-4.0,4504.0,2022-06-01 03:18:30
898,CPI,90,90,10000,True,729.0,782.0,0.499572,0.0,0.070043,,,,,
899,CPI,90,90,10000,True,782.0,729.0,0.389499,0.367311,0.000374,88.0,-4.0,-4.0,4505.0,2022-06-01 03:19:00
900,CPI,80,80,10000,True,649.0,702.0,0.573052,0.0,0.05672,,,,,
901,CPI,80,80,10000,True,702.0,649.0,0.479405,0.392615,0.0005,104.0,-4.0,-4.0,4509.0,2022-06-01 03:12:02
902,CPI,80,80,10000,True,649.0,702.0,0.531563,0.0,0.058242,,,,,
903,CPI,80,80,10000,True,702.0,649.0,0.824704,0.381041,0.000322,97.6,-4.0,-4.0,4504.0,2022-06-01 03:12:09
904,CPI,80,80,10000,True,649.0,702.0,0.529585,0.0,0.06484,,,,,
905,CPI,80,80,10000,True,702.0,649.0,0.382531,0.379516,0.000335,141.0,-4.0,-4.0,4504.0,2022-06-01 03:12:39
906,CPI,80,80,10000,True,649.0,702.0,0.48954,0.0,0.058285,,,,,
907,CPI,80,80,10000,True,702.0,649.0,0.38128,1.36645,0.00033,88.0,-4.0,-4.0,4505.0,2022-06-01 03:12:49
908,CPI,80,80,10000,True,649.0,702.0,0.531581,0.0,0.059205,,,,,
909,CPI,80,80,10000,True,702.0,649.0,0.419292,0.338261,0.000326,60.0,-4.0,-4.0,4505.0,2022-06-01 03:12:57
910,CPI,80,80,10000,True,649.0,702.0,0.502724,0.0,0.058086,,,,,
911,CPI,80,80,10000,True,702.0,649.0,0.418726,1.36303,0.000327,83.7,-4.0,-4.0,4504.0,2022-06-01 03:13:08
912,CPI,80,80,10000,True,649.0,702.0,1.02711,0.0,0.058027,,,,,
913,CPI,80,80,10000,True,702.0,649.0,0.897555,0.345378,0.00032,67.2,-4.0,-4.0,4504.0,2022-06-01 03:13:16
914,CPI,80,80,10000,True,649.0,702.0,1.02741,0.0,0.058155,,,,,
915,CPI,80,80,10000,True,702.0,649.0,0.897217,0.374167,0.000318,95.3,-4.0,-4.0,4512.0,2022-06-01 03:13:24
916,CPI,80,80,10000,True,649.0,702.0,1.82754,0.0,0.060647,,,,,
917,CPI,80,80,10000,True,702.0,649.0,1.69762,0.373172,0.000319,95.1,-4.0,-4.0,4504.0,2022-06-01 03:13:34
918,CPI,80,80,10000,True,649.0,702.0,0.491911,0.0,0.05736,,,,,
919,CPI,80,80,10000,True,702.0,649.0,0.378801,1.35053,0.000337,71.3,-4.0,-4.0,4524.0,2022-06-01 03:13:43
920,CPI,70,70,10000,True,569.0,622.0,0.77523,0.0,0.047133,,,,,
921,CPI,70,70,10000,True,622.0,569.0,0.691307,1.32239,0.000284,115.0,-4.0,-4.0,4504.0,2022-06-01 03:10:22
922,CPI,70,70,10000,True,569.0,622.0,0.509534,0.0,0.046358,,,,,
923,CPI,70,70,10000,True,622.0,569.0,0.366068,1.33957,0.000279,86.9,-4.0,-4.0,4516.0,2022-06-01 03:10:31
924,CPI,70,70,10000,True,569.0,622.0,0.748346,0.0,0.048278,,,,,
925,CPI,70,70,10000,True,622.0,569.0,0.624348,0.342057,0.000293,62.5,-4.0,-4.0,4504.0,2022-06-01 03:10:39
